"Flora Original 400 g";"1,99";"4,98";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002009254468";"896";"8719200013896";
"Bayernland Mozzarella Minis 100 g";"1,59";"15,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002015597184";"055";"4002174066055";
"Pribináček Piškotík Jahoda 100 g";"1,05";"10,50";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017062840";"281";"8594008359281";
"TEKOVSKÝ SALÁMOVÝ SYR neúdený plátky 150 g";"1,99";"13,27";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120309847";"830";"8585000900830";
"Lunter Cícerová rastlinná nátierka 100 g";"0,79";"7,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002012365243";"320";"8586001010320";
"Hellmann's Tatárska omáčka 100 ml";"0,59";"5,90";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002017157133";"345";"8718114895345";
"Kinder Mliečny rez 28 g";"0,55";"19,64";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002009808470";"725";"0000040084725";
"Tesco Smotanový jogurt čokoláda 150 g";"0,32";"2,13";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966667";"770";"5051007129770";
"Hollandia Gazdovský jogurt čokoláda s kultúrou BiFi 200 g";"0,45";"2,25";"kg";"-30%";"0,65";"mliecne-vyrobky-a-vajcia";"2002016644313";"651";"8594001171651";
"Tami Encián Camembert so zeleným korením 110 g";"0,79";"7,18";"kg";"-38%";"1,29";"mliecne-vyrobky-a-vajcia";"2002120029153";"802";"8588004490802";
"Liptov Oštiepok údený - porciované plátky 100 g";"1,09";"10,90";"kg";"-26%";"1,49";"mliecne-vyrobky-a-vajcia";"2002016391064";"266";"8588000003266";
"Family Eidamská tehla 30 % (krájaný)";"0,68";"6,80";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016074790";"756";"288756";
"Hollandia Gazdovský jogurt čučoriedkový s kultúrou BiFi 200 g";"0,45";"2,25";"kg";"-30%";"0,65";"mliecne-vyrobky-a-vajcia";"2002016644320";"590";"8594001171590";
"Lučina Nadýchaná So smotanou 140 g";"1,69";"12,07";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020019342";"687";"8594008276687";
"Rajo Mňam Duo Smotanový jogurt čučoriedkový 145 g";"0,42";"2,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016876516";"554";"8585002501554";
"Tesco Parenica neúdená 112 g";"0,99";"8,84";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121500117";"947";"5051007129947";
"Karička so smotanou 8 ks 125 g";"1,25";"10,00";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120629301";"448";"3073781047448";
"Rajo Ochutený tvaroh jablko a škorica 250 g";"1,09";"4,36";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120409683";"565";"8585002503565";
"Lučina 120 g";"1,39";"11,58";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120287261";"095";"8594008271095";
"Zott Zottarella Mozzarella Basilikum 125 g";"1,39";"11,12";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016388057";"525";"4014500509525";
"Rajo Ľahšie roztierateľné maslo 225 g";"2,49";"11,07";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121202960";"453";"8585002505453";
"Activia jogurt marhuľa 4 x 120 g";"1,39";"2,90";"kg";"-20%";"1,75";"mliecne-vyrobky-a-vajcia";"2002016837524";"129";"8595002104129";
"Agro Tami Nitrianska smotana kyslá 16 % 175 g";"0,59";"3,37";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006592266";"395";"8588000282395";
"Zott Monte Mliečny dezert čokoládový 4 x 55 g (220 g)";"1,29";"5,86";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016388019";"686";"4014500512686";
"Liptov Strúhaný syr 120 g";"1,79";"14,92";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120204965";"389";"8588000003389";
"Rajo Mňam Duo Smotanový jogurt karamelový 145 g";"0,42";"2,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016566875";"878";"8585002500878";
"Rajo Lakto Free Bezlaktózová smotana na varenie 10% 200 ml";"0,79";"3,95";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002121145543";"852";"8585002504852";
"Zvolenský Smotanový jogurt čokoláda oriešok 145 g";"0,47";"3,24";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002013689720";"479";"8586000140479";
"Pribináček Mixík karamel-vanilka 125 g";"1,05";"8,40";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121145606";"815";"8594008356815";
"Tami Tatranský syr balkánskeho typu 200 g";"2,29";"11,45";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017204455";"352";"8588004490352";
"Zvolenský Smotanový jogurt grécky typ biely 1 kg";"2,79";"2,79";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121488943";"777";"8586000510777";
"Pribináček Mixík kakao-kokos 125 g";"1,05";"8,40";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006942054";"561";"8594008277561";
"Rajo Šľahačka z lahodnej smotany 250 g";"1,69";"6,76";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002012010730";"125";"8585002505125";
"Tesco Smotanový jogurt vanilka 150 g";"0,32";"2,13";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966673";"800";"5051007129800";
"Rajo Klasik Jogurt biely 375 g";"0,62";"1,65";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016484162";"270";"8585002511270";
"Král Sýrů Hermelín so zeleným korením 120 g";"1,59";"13,25";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002008168926";"022";"8594008352022";
"Tami Encián Camembert s provensálskym korením 110 g";"0,79";"7,18";"kg";"-38%";"1,29";"mliecne-vyrobky-a-vajcia";"2002120029165";"819";"8588004490819";
"Müller Riso Mliečna ryža čokoláda 200 g";"0,69";"3,45";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121044294";"029";"0000040858029";
"Tesco Smotanový jogurt jahoda 150 g";"0,32";"2,13";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966650";"787";"5051007129787";
"Zott Monte Snack 29 g";"0,49";"16,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120916537";"083";"4014500515083";
"Activia jogurt biely s müsli 4 x 120 g";"1,39";"2,90";"kg";"-20%";"1,75";"mliecne-vyrobky-a-vajcia";"2002016615757";"104";"8595002101104";
"Veselá Kráva Sýr a Křup Lahodný syr & chrumkavé tyčinky 4 x 35 g (140 g)";"1,99";"14,21";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016912016";"661";"3073780810661";
"Fantasia Jahoda 122 g";"0,69";"5,66";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006562238";"734";"8595002052734";
"NIVA ORIGINÁL modro-plesňový syr (krájaný)";"1,04";"10,40";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006552147";"131";"298131";
"Rajo Acidko Vanilka 0,9% 950 g";"1,39";"1,46";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016211331";"336";"8585002561336";
"Tesco Smotana na varenie 12 % 200 ml";"0,89";"4,45";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002016335372";"302";"8588004312302";
"Fantasia jogurt s čokovločkami 106 g";"0,69";"6,51";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002014641994";"765";"8595002052765";
"Tesco Biely jogurt 400 g";"0,43";"1,08";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020021246";"196";"5051007130196";
"Hollandia Gazdovský jogurt višne s vanilkou, s kultúrou BiFi 200 g";"0,45";"2,25";"kg";"-30%";"0,65";"mliecne-vyrobky-a-vajcia";"2002120530630";"606";"8594001171606";
"A.W. Olomoucké tvarôžky malé 100 g";"1,55";"15,50";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006941514";"689";"0000085905689";
"Melina Smotana na varenie 500 ml";"1,05";"2,10";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002014596539";"822";"5900120021822";
"Dr. Oetker Paula Choco 2 x 100 g (200 g)";"0,75";"3,75";"kg";"-24%";"0,99";"mliecne-vyrobky-a-vajcia";"2002120309559";"812";"4023600002812";
"Activia jogurt jahoda 4 x 120 g";"1,39";"2,90";"kg";"-20%";"1,75";"mliecne-vyrobky-a-vajcia";"2002016615733";"596";"8595002100596";
"Hollandia Gazdovský jogurt čierne ríbezle s kultúrou BiFi 200 g";"0,45";"2,25";"kg";"-30%";"0,65";"mliecne-vyrobky-a-vajcia";"2002120860585";"030";"8594001172030";
"Tami Živý jogurt biely 180 g";"0,62";"3,44";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017173478";"005";"8586015910005";
"Rajo Probia Nature Mango 135 g";"0,32";"2,37";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120248728";"169";"8585002503169";
"Tesco Value Smotana 30 % na šľahanie 200 ml";"0,55";"2,75";"l";"-20%";"0,69";"mliecne-vyrobky-a-vajcia";"2002121292546";"319";"8588004312319";
"Rajo Probia Nature Vanilka Bourbon 135 g";"0,32";"2,37";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017050007";"974";"8585002501974";
"TEKOVSKÝ SALÁMOVÝ SYR neúdený blok 200 g";"2,59";"12,95";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120487600";"016";"8588000057016";
"Fantasia jogurt s višňami 122 g";"0,69";"5,66";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006562221";"741";"8595002052741";
"Activia jogurtový nápoj lesné ovocie 310 g";"0,73";"2,35";"kg";"-20%";"0,92";"mliecne-vyrobky-a-vajcia";"2002121185455";"253";"8595002106253";
"Milsy Bánovecký tvaroh tučný hrudkovitý 250 g";"1,59";"6,36";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016893469";"070";"8586001540070";
"Tesco Polotučné mlieko 1,5 % 1 l";"0,62";"0,62";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002016833960";"033";"5051007121033";
"Pribináček Smetana 80 g";"0,69";"8,63";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017173959";"441";"8594008359441";
"Leerdammer Lightlife Polotvrdý zrejúci polotučný syr 13 plátkov 260 g";"3,39";"13,04";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121257318";"821";"3073781053821";
"Milsy Bánovecká Monika nátierka s maslom 200 g";"1,35";"6,75";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016893278";"476";"8586001540476";
"Rajo Mňam Duo Smotanový jogurt so zložkami a príchuťou tiramisu 145 g";"0,42";"2,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016566851";"915";"8585002500915";
"Rajo Klasik Jogurt čokoláda 125 g";"0,27";"2,16";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002008806064";"295";"8585002514295";
"Rajo Fit tvaroh cereálie 200 g";"0,99";"4,95";"kg";"-28%";"1,39";"mliecne-vyrobky-a-vajcia";"2002121511876";"719";"8585002506719";
"Tesco Tvaroh jemný hrudkovitý 250 g";"0,79";"3,16";"kg";"-20%";"0,99";"mliecne-vyrobky-a-vajcia";"2002011850054";"992";"5051007129992";
"Mlékárna Kunín Termix tvarohový dezert s príchuťou pistácie 90 g";"0,29";"3,22";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017179388";"550";"8594002785550";
"Rama Classic 400 g";"1,99";"4,98";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002013103943";"033";"8719200115033";
"Zott Jogobella Light jogurt 150 g";"0,33";"2,20";"kg";"-32%";"0,49";"mliecne-vyrobky-a-vajcia";"2002009867286";"780";"4014500012780";
"Kostíci Čokoparta jogurt vanilkový 107 g";"0,49";"4,58";"kg";"-24%";"0,65";"mliecne-vyrobky-a-vajcia";"2002017140272";"871";"8595002106871";
"Babička Tvaroh tučný hrudkovitý 250 g";"1,19";"4,76";"kg";"-20%";"1,49";"mliecne-vyrobky-a-vajcia";"2002121482725";"061";"8588000057061";
"Zott Jogobella Jogurt 150 g";"0,33";"2,20";"kg";"-32%";"0,49";"mliecne-vyrobky-a-vajcia";"2002011740799";"990";"4014500512990";
"Rajo Klasik Jogurt jahoda 125 g";"0,27";"2,16";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002008806033";"257";"8585002514257";
"Pribináček Mixík kakao-vanilka 80 g";"0,69";"8,63";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121185564";"908";"8594008359908";
"Lučina 200 g";"1,99";"9,95";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016151279";"071";"8594008271071";
"Perla Maslová príchuť 500 g";"1,59";"3,18";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016620355";"708";"8719200044708";
"Rajo Probia Nature Jahoda 135 g";"0,32";"2,37";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017049995";"967";"8585002501967";
"Activia jogurtový nápoj jahoda a kiwi 310 g";"0,73";"2,35";"kg";"-20%";"0,92";"mliecne-vyrobky-a-vajcia";"2002121185472";"277";"8595002106277";
"Tesco Kakaový dezert so šľahačkou 200 g";"0,29";"1,45";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002015791193";"379";"5051007140379";
"Tami Mana Smotanová nátierka 200 g";"1,25";"6,25";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006551430";"122";"8586000020122";
"Kinder Maxi King 35 g";"0,79";"22,57";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002013229193";"023";"4008400553023";
"Tesco Eidam 45% blok";"5,50";"5,50";"kg";"-20%";"6,90";"mliecne-vyrobky-a-vajcia";"2002014793716";"323";"292323";
"Tesco Parmigiano Reggiano syr 125 g";"2,81";"22,48";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121200893";"047";"5051007106047";
"Activia jogurt jahoda 120 g";"0,39";"3,25";"kg";"-29%";"0,55";"mliecne-vyrobky-a-vajcia";"2002010877076";"128";"8595002101128";
"Zott Zottarella Mozzarella Light 125 g";"1,39";"11,12";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120297502";"532";"4014500509532";
"Zvolenský Fidko 3,6% biely 950 g";"1,49";"1,57";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120224135";"101";"8586000144101";
"Mlékárna Kunín Termix maxi vanilka 130 g";"0,59";"4,54";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020002169";"571";"0000085912571";
"Lunex Klasik tavený syr 90 g";"0,75";"8,33";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120891795";"105";"8586000047105";
"Rajo Lakto Free Smotana na šľahanie 30% 200 ml";"1,49";"7,45";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002121236430";"067";"8585002504067";
"Zvolenský Jogurt biely grécky typ s trstinovým cukrom 320 g";"1,19";"3,72";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121488955";"784";"8586000510784";
"Actimel jogurtový nápoj s vitamínmi biely 8 x 100 g";"3,49";"4,36";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002014611331";"137";"8595002011137";
"Danette dezert vanilka 4 x 125 g";"2,19";"4,38";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966621";"510";"5997536141510";
"Karička Super Maxi 360 g";"3,35";"9,31";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120311665";"596";"8586000410596";
"Sedlčanský Hermelín cesnak s čiernym korením 100 g";"1,39";"13,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002012238899";"356";"8594008277356";
"Rajo Mňam Duo Smotanový jogurt vanilkový 145 g";"0,42";"2,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121121698";"323";"8585002505323";
"Mlékárna Kunín Smotana 12% 200 g";"0,85";"4,25";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002008168117";"335";"0000085912335";
"Tesco Ricotta 250 g";"1,49";"5,96";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017221216";"718";"5018374219718";
"Hollandia Gazdovský jogurt s príchuťou írskej kávy s kultúrou BiFi 200 g";"0,45";"2,25";"kg";"-30%";"0,65";"mliecne-vyrobky-a-vajcia";"2002120530618";"668";"8594001171668";
"Dr. Oetker Paula Vanilla 2 x 100 g (200 g)";"0,75";"3,75";"kg";"-24%";"0,99";"mliecne-vyrobky-a-vajcia";"2002120309571";"836";"4023600002836";
"Smotanový jogurt čokoládový 150 g";"0,44";"2,93";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006591634";"197";"8588000282197";
"Mlékárna Kunín Mliečna krupica čokoládová 150 g";"0,82";"5,47";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016885754";"226";"8594002787226";
"Karička Klasik light 8 ks 125 g";"1,25";"10,00";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016344121";"261";"3073780988261";
"Tesco Smotanový jogurt čučoriedka 150 g";"0,32";"2,13";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966685";"794";"5051007129794";
"Mlékárna Kunín Zakysaná svieža 8% 190 g";"0,89";"4,68";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016830327";"273";"8595671300273";
"Müller Mix Chantilly Jogurt Choco Waffles jogurt so smotanovou príchuťou 130 g";"0,65";"5,00";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017173379";"278";"0000042373278";
"Flora Línia 400 g";"1,99";"4,98";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002013416050";"513";"8719200013513";
"Müller MIX vanilkový jogurt s čokoládovými guľôčkami 130 g";"0,65";"5,00";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121112749";"261";"0000042373261";
"Lučina S pažítkou 120 g";"1,39";"11,58";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120287278";"088";"8594008271088";
"Lučina 62,5 g";"0,79";"12,54";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006556725";"019";"8594008271019";
"TEKOVSKÝ SALÁMOVÝ SYR údený plátky 150 g";"1,99";"13,27";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120309824";"823";"8585000900823";
"Agro Tami Nitrianska zakysanka 500 ml";"0,89";"1,78";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002006592181";"272";"8588000282272";
"Lunter Hummus rastlinná nátierka 100 g";"0,79";"7,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121229329";"202";"8586017252202";
"Activia jogurtový nápoj malina a granátové jablko 310 g";"0,73";"2,35";"kg";"-20%";"0,92";"mliecne-vyrobky-a-vajcia";"2002121185466";"840";"8595002106840";
"Liptov Nitky neúdené 80 g";"1,15";"14,38";"kg";"-20%";"1,45";"mliecne-vyrobky-a-vajcia";"2002016910197";"412";"8588004509412";
"Zott Jogobella Jogurt 150 g";"0,33";"2,20";"kg";"-32%";"0,49";"mliecne-vyrobky-a-vajcia";"2002006577881";"907";"4014500512907";
"Mlékárna Kunín Smotana 12% 375 g";"1,15";"3,07";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020024730";"996";"8594002781996";
"Actimel jogurtový nápoj s vitamínmi jahoda 4 x 100 g";"1,99";"4,98";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002012310502";"227";"8595002101227";
"Leerdammer Original (krájaný)";"1,19";"11,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002009936494";"741";"288741";
"Actimel jogurtový nápoj s vitamínmi lesné ovocie 8 x 100 g";"3,49";"4,36";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016037443";"749";"8595002100749";
"Tesco Smotanový jogurt višňa 150 g";"0,32";"2,13";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966696";"848";"5051007129848";
"Rajo Brejky Kakao 250 ml";"0,55";"2,20";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002015493899";"305";"0000085816305";
"Rajo Klasik Jogurt vanilka 125 g";"0,27";"2,16";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002014298631";"271";"8585002514271";
"Záhorácky Syr Havran Zrejúci syr plátky 145 g";"1,25";"8,62";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017101921";"660";"8586000380660";
"Melina Smotana na šľahanie extra 30% 250 ml";"1,35";"5,40";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016430114";"652";"5900120022652";
"Karička črievko Maxi tavený syr 140 g";"1,15";"8,21";"kg";"-20%";"1,45";"mliecne-vyrobky-a-vajcia";"2002120703449";"053";"8586000410053";
"Král Sýrů Speciality krémový 125 g";"1,79";"14,32";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016391095";"657";"8594008352657";
"Tesco Free From Mlieko UHT polotučné 1,5% bez laktózy 1 l";"1,19";"1,19";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002020001800";"500";"5051007146500";
"Mlékárna Kunín Mliečna ryža jahodová 175 g";"0,79";"4,51";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120504218";"809";"8594002786809";
"Kinder Pingui Choco piškótové rezy s mliečnou náplňou poliate čokoládou 8 x 30 g";"4,79";"19,96";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016069246";"829";"4008400290829";
"Tesco Smotanový jogurt čokoládový 135 g";"0,26";"1,86";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016054334";"832";"5051007106832";
"Lunter Tofu bazalkové 180 g";"0,99";"5,50";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120608303";"765";"8586017250765";
"Tesco Camembert 120 g";"0,99";"8,25";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002011874012";"026";"5051007134026";
"Milko Řecký jogurt 0% biely 140 g";"0,45";"3,21";"kg";"-23%";"0,59";"mliecne-vyrobky-a-vajcia";"2002121050476";"790";"0000085955790";
"Melina Eidam údený zrejúci syr (krájaný)";"0,93";"9,30";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120202604";"013";"290013";
"Alpro sójový dezert s príchuťou tmavej čokolády 125 g";"0,68";"5,44";"kg";"-20%";"0,85";"mliecne-vyrobky-a-vajcia";"2002120245806";"860";"5411188109860";
"Mlékárna Kunín Mliečna ryža 150 g";"0,69";"4,60";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020026661";"011";"8594002787011";
"Zvolenský Smotanový jogurt miešaný čokoláda 320 g";"0,95";"2,97";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017173744";"347";"8586000144347";
"Müller Riso Mliečna ryža 200 g";"0,69";"3,45";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121044271";"646";"0000042343646";
"Milko Řecký jogurt 0% čokoláda 140 g";"0,49";"3,50";"kg";"-24%";"0,65";"mliecne-vyrobky-a-vajcia";"2002121050482";"820";"0000085955820";
"Tami Živý jogurt čučoriedka 180 g";"0,62";"3,44";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120549689";"593";"8586015910593";
"A.W. Olomoucké tvarôžky venčeky 125 g";"1,59";"12,72";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006941521";"696";"0000085905696";
"Danette dezert čokoláda 4 x 125 g";"2,19";"4,38";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966615";"503";"5997536141503";
"Müller Riso Mliečna ryža 200 g";"0,69";"3,45";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017069979";"736";"0000042235736";
"Lunter Gazdovská rastlinná nátierka 100 g";"0,79";"7,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002015354695";"399";"8586001010399";
"Zvolenský Smotanový jogurt miešaný jahoda 320 g";"0,95";"2,97";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017173737";"354";"8586000144354";
"Président La Buche Fondante kozí syr s bielou plesňou na povrchu 180 g";"3,69";"20,50";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120032851";"053";"3228021170053";
"Tami Živý jogurt jahoda 180 g";"0,62";"3,44";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002017173461";"074";"8586015910074";
"Král Sýrů Speciality hermadur 125 g";"1,79";"14,32";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016151286";"116";"8594008358116";
"Rajo Probia Nature Biely jogurt 370 g";"0,75";"2,03";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020021222";"105";"8585002507105";
"Zott Primo Greek Style biely jogurt 330 g";"1,09";"3,30";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120415295";"369";"4014500514369";
"Zvolenský Smotanový jogurt miešaný stracciatella 320 g";"0,95";"2,97";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120224019";"265";"8586000143265";
"Hollandia Bio jogurt gazdovský čučoriedky s kultúrou BiFi 180 g";"0,85";"4,72";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020021154";"843";"8594001174843";
"Liptov Pareničky údené 98 g";"1,15";"11,73";"kg";"-20%";"1,45";"mliecne-vyrobky-a-vajcia";"2002016910159";"840";"8586000049840";
"Président Petits Chevres Doux 100 g";"2,29";"22,90";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121315481";"213";"3228024140213";
"Leerdammer Lightlife syr 170 g";"2,49";"14,65";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120714684";"025";"3073781051025";
"Rajo Lakto Free Tvaroh jemný hrudkovitý 180 g";"0,95";"5,28";"kg";"-26%";"1,29";"mliecne-vyrobky-a-vajcia";"2002121319540";"399";"8585002506399";
"Kinder Choco Fresh 5 ks 102,5 g";"2,69";"26,24";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002016195020";"469";"8000500309469";
"Tami Encián Camembert s paprikovým korením 110 g";"0,79";"7,18";"kg";"-38%";"1,29";"mliecne-vyrobky-a-vajcia";"2002120029147";"796";"8588004490796";
"Tatra Jesenka Zahustená sladená smotana 75 g";"1,09";"14,53";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002006317623";"016";"8594006841016";
"Dobrý Syr Gouda syr 400 g";"3,99";"9,98";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002015866716";"036";"8586011893036";
"Milko Řecký jogurt 0% sezónny 140 g";"0,49";"3,50";"kg";"-24%";"0,65";"mliecne-vyrobky-a-vajcia";"2002121050505";"896";"0000085956896";
"Mlékárna Kunín Smotana 31% 375 g";"1,79";"4,77";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020024731";"009";"8594002782009";
"TEKOVSKÝ SALÁMOVÝ SYR údený blok 200 g";"2,59";"12,95";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120487595";"023";"8588000057023";
"Hollandia Bio jogurt gazdovský marhule s kultúrou BiFi 180 g";"0,85";"4,72";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002020021146";"182";"8594001176182";
"Tesco Smotanový jogurt lesné ovocie 150 g";"0,32";"2,13";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966707";"831";"5051007129831";
"Tesco Smotanový jogurt marhuľa 150 g";"0,32";"2,13";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120966725";"817";"5051007129817";
"Tami Lahodná Tatranská pena kakaová 80 g";"0,59";"7,38";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002121185570";"522";"8588005450522";
"Lunter Francúzska rastlinná nátierka 115 g";"1,09";"9,48";"kg";"";"";"mliecne-vyrobky-a-vajcia";"2002120688132";"597";"8586001010597";
"Rajo Brejky Vanilka 250 ml";"0,55";"2,20";"l";"";"";"mliecne-vyrobky-a-vajcia";"2002015493875";"414";"0000085815414";
